source_type,product_id,product_name,periodo,pedidos_confirmados,preventa_confirmada,promocion_producto,cliente_grande_confirmado,cambio_pvp_pct,precio_planificado,riesgo_quiebre_stock,disponibilidad_materia_prima,ajuste_comercial_manual,observacion
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2023-11-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2023-12-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-01-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-02-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-03-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-04-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-05-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-06-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-07-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-08-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-09-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-10-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-11-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2024-12-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-01-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-02-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-03-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-04-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-05-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-06-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-07-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-08-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-09-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-10-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-11-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2025-12-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-01-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-02-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-03-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-04-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-05-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-06-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-07-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-08-01,,,,,,,,,,
PT,PT_1172,PASAS NATURALES FUNDA 1 KILO(1172),2026-09-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-01-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-02-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-03-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-04-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-05-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-06-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-07-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-08-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-09-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-10-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-11-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2023-12-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-01-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-02-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-03-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-04-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-05-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-06-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-07-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-08-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-09-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-10-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-11-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2024-12-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-01-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-02-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-03-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-04-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-05-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-06-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-07-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-08-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-09-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-10-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-11-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2025-12-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-01-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-02-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-03-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-04-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-05-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-06-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-07-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-08-01,,,,,,,,,,
PT,PT_1180,* GRAGEAS FDA 200 GRS(1180),2026-09-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-01-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-02-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-03-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-04-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-05-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-06-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-07-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-08-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-09-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-10-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-11-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2023-12-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-01-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-02-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-03-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-04-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-05-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-06-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-07-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-08-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-09-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-10-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-11-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2024-12-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-01-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-02-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-03-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-04-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-05-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-06-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-07-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-08-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-09-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-10-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-11-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2025-12-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-01-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-02-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-03-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-04-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-05-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-06-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-07-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-08-01,,,,,,,,,,
PT,PT_1189,NUECES PELADAS 1 KILO (1189),2026-09-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-01-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-02-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-03-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-04-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-05-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-06-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-07-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-08-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-09-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-10-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-11-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2023-12-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-01-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-02-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-03-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-04-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-05-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-06-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-07-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-08-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-09-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-10-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-11-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2024-12-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-01-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-02-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-03-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-04-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-05-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-06-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-07-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-08-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-09-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-10-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-11-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2025-12-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-01-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-02-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-03-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-04-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-05-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-06-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-07-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-08-01,,,,,,,,,,
PT,PT_1194,* PAPA ONDULADA CREMA CEBOLLA  FUNDA 90G (1194),2026-09-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-01-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-02-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-03-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-04-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-05-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-06-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-07-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-08-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-09-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-10-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-11-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2023-12-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-01-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-02-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-03-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-04-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-05-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-06-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-07-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-08-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-09-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-10-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-11-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2024-12-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-01-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-02-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-03-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-04-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-05-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-06-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-07-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-08-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-09-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-10-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-11-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2025-12-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-01-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-02-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-03-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-04-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-05-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-06-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-07-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-08-01,,,,,,,,,,
PT,PT_1196,APANADURA KILO (1196),2026-09-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-01-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-02-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-03-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-04-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-05-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-06-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-07-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-08-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-09-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-10-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-11-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2023-12-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-01-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-02-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-03-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-04-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-05-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-06-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-07-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-08-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-09-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-10-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-11-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2024-12-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-01-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-02-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-03-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-04-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-05-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-06-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-07-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-08-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-09-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-10-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-11-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2025-12-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-01-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-02-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-03-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-04-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-05-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-06-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-07-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-08-01,,,,,,,,,,
PT,PT_1213,INDIAS S. ACEITE DE GIRASOL BOT PET 500ML(1213),2026-09-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-01-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-02-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-03-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-04-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-05-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-06-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-07-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-08-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-09-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-10-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-11-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2023-12-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2024-01-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2024-02-01,,,,,,,,,,
PT,PT_1220,INDIAS S. ACEITE DE GIRASOL BOT 1L(1220),2024-03-01,,,,,,,,,,
